HH1,HH2,HH3,HH4,HH5D,HH5M,HH5Y,HH6,HH7,HH9,HH10,HH11,HH12,HH13,HH14,HH15,HH16,TOHL6,TOHL7,TOHL8,WS1,WS2,WS3,WS4,WS5,WS6A,WS6B,WS6C,WS6D,WS6E,WS6F,WS6X,WS6Z,WS7,WS8,WS9,HC2,HC3,HC4,HC5,HC6,HC7,HC7A,HC8,HC9A,HC9B,HC9C,HC9D,HC9E,HC9F,HC10A,HC10B,HC10C,HC10D,HC10E,HC10F,CD7,CD9,CD11,CD12A,CD12B,CD12C,CD12D,CD12E,CD12F,CD12G,CD12H,CD12I,CD12J,CD12K,CD13,SI1,hhweight,wlthscor,wlthind5,helevel,hhsex
3,25,4,1,7,12,2005,1,1,1,1,9,2,2,3,3,1,2,1,3,11, , , ,1,A, , , , , , , ,11,2, ,3,35,35,34,3, , ,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,7,1,1,2,1,1,2,2,2,2,2,2,2,2,.148463591,-.938146914555503,4,3,2
4,25,5,1,6,12,2005,2,1,1,3,4,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , ,F, , ,13,2, ,2,21,33,32,2, , ,1,1,1,1,2,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,3,.117077426,.910774236504528,2,3,1
5,25,6,1,6,12,2005,2,1,4, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
6,25,1,1,27,11,2005,1,5,1,1,2,2,2,0,0,2,2,0,0,11, , , ,2, , , , , , , , ,11,2, ,2,31,33,32,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,1.641547126,-.466461688083028,3,4,2
7,25,2,1,25,11,2005,1,5,1,3,6,1,1,1,1,1,1,0,1,31, ,5,2,2, , , , , , , , ,41,2, ,3,21,33,33,2, , ,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,.101398862,1.4013655128603,1,3,1
8,25,3,1,5,12,2005,2,5,1,2,4,2,2,0,0,1,2,0,0,31, ,10,2,2, , , , , , , , ,41,2, ,3,21,33,33,2, , ,2,1,1,1,2,1,1,1,1,2,2,1,2, , , , , , , , , , , , , , , ,1,1.960254526,1.21377144054697,1,3,1
9,25,4,1,5,12,2005,2,5,1,2,4,1,1,1,1,1,1,1,1,11, , , ,2, , , , , , , , ,22,2, ,2,21,33,22,1, , ,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,3,2,1,2,1,1,2,2,2,2,2,2,2,7,.157394547,.955590891332048,2,4,1
10,25,1,1,27,11,2005,1,7,1,2,4,1,1,1,1,1,1,1,1,11, , , ,1, , , ,D, , , , ,11,2, ,2,31,33,33,3, , ,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,3,1,1,2,1,1,2,2,2,2,2,2,2,3,.333203755,-.454332754824659,3,4,1
11,25,2,1,26,11,2005,2,7,1,1,3,1,1,0,0,2,1,0,0,11, , , ,2, , , , , , , , ,22,2, ,2,21,33,33,3, , ,1,1,1,1,1,1,1,1,1,1,2,2,2, , , , , , , , , , , , , , , ,3,.757207195,.5317864805259,2,4,1
12,25,3,1,30,11,2005,2,7,1,2,4,1,1,0,0,1,1,2,0,31, ,4,1,1, ,B, , , , , , ,22,2, ,1,21,33,36,8,3, ,1,1,2,1,2,2,1,2,1,2,1,2,2,2,1,3,1,1,2,1,1,1,2,2,1,1,2,2,1,.827315131,1.99133119937832,1,3,1
13,25,1,1,29,11,2005,1,12,1,1,3,1,1,1,1,5,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,.289691765,-1.14193222116389,5,4,2
14,25,2,1,27,11,2005,1,12,1,1,3,1,1,1,1,3,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,34,3, , ,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,.30754301,-1.0602560010199,5,4,2
15,25,4,1,3,12,2005,1,12,1,2,6,3,3,1,1,1,3,0,1,11, , , ,1,A, , , , ,F, , ,11,2, ,3,35,35,34,3, , ,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,6,1,1,2,1,2,2,2,2,2,2,2,2,1,.3256716,-1.06196532942989,5,3,1
16,25,6,1,26,11,2005,1,12,1,2,5,2,2,1,1,4,2,0,1,11, , , ,1, , , , , ,F, , ,11,2, ,4,35,33,33,3, , ,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,.181201627,-.463650942716339,3,3,1
17,25,7,1,5,12,2005,1,12,1,2,3,1,1,1,1,2,1,0,1,11, , , ,1, , , ,D, , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,3,2,1,2,2,2,1,2,2,2,2,2,2,3,.166074804,-1.16633348987928,5,4,1
18,25,8,1,30,11,2005,1,12,1,1,5,1,1,1,1,3,1,0,1,11, , , ,1,A, , ,D, , , , ,11,2, ,2,35,35,34,3, , ,1,1,2,1,2,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,2,.154667574,-.811944468403667,4,3,2
19,25,9,1,25,11,2005,2,12,1,2,3,1,1,1,1,3,1,0,1,12, , , ,2, , , , , , , , ,12,2, ,4,21,33,33,3, , ,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,3,2,1,2,1,2,2,2,2,2,2,2,8,2,.253631997,.834206259643869,2,3,1
20,25,9,1,4,12,2005,1,14,1,3,5,3,3,0,0,3,3,1,0,11, , , ,1, , , ,D, , , , ,11,2, ,3,31,35,34,3, , ,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,3,1,1,2,1,2,1,2,2,2,2,2,1,2,2.389254735,-1.00916774588186,5,4,1
21,25,3,1,10,12,2005,1,14,1,2,3,1,1,1,1,15,1,0,1,11, , , ,1, , , ,D, , , , ,11,2, ,2,21,33,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,.166424297,-.128410302181305,2,4,1
22,25,16,1,10,12,2005,1,14,1,3,4,1,1,0,0,15,1,1,0,11, , , ,1,A, , , , , , , ,11,2, ,2,21,33,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,4,1,1,2,1,1,2,2,1,2,2,2,2,2,2.936590933,-.201820595171467,2,3,2
23,25,19,1,2,12,2005,1,14,1,2,3,2,2,0,0,3,2,0,0,11, , , ,1,A, , , , ,F, , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,2.806174237,-1.01064539141838,5,3,1
24,25,26,1,26,11,2005,1,14,1,1,4,1,1,1,1,3,1,0,1,11, , , ,1,A, , , , ,F, , ,11,2, ,2,31,35,33,3, , ,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,4,1,1,1,1,1,1,2,2,2,2,2,1,1,.158443097,-.752951691712457,3,3,2
25,25,30,1,22,11,2005,1,14,1,2,2,1,1,0,0,6,1,0,0,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,2.430659147,-1.14826049237456,5,3,1
26,25,54,1,30,11,2005,1,14,1,2,3,1,1,1,1,18,1,0,1,11, , , ,1,A, , , , ,F, , ,11,2, ,1,35,35,34,3, , ,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,3,1,2,2,1,2,1,2,2,2,1,2,8,1,.226469587,-.909756030109216,4,3,1
27,25,60,1,28,11,2005,2,14,1,1,3,1,1,0,0,18,1,1,0,31, ,15,1,1,A, , , , , , , ,11,2, ,1,35,33,33,1, , ,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1.687924258,.300963359842871,2,3,2
28,25,1,1,3,12,2005,1,18,1,2,4,1,1,1,1,1,1,1,1,11, , , ,1,A, , ,D, , , , ,11,2, ,1,21,35,33,3, , ,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,.12426234,-.476096968872584,3,3,2
29,25,2,1,21,11,2005,1,18,1,3,5,1,1,0,0,1,1,0,0,11, , , ,1,A, , , , ,F, , ,11,2, ,3,35,35,33,3, , ,1,1,2,1,1,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,3,1.359962852,-.858169074838306,4,2,2
30,25,3,1,24,11,2005,2,18,1,2,5,1,1,1,1,1,1,2,1,31, ,5,1,1,A, , , , ,F, , ,22,2, ,1,21,33,36,8,3, ,1,1,1,1,2,2,2,2,1,2,1,2,2,3,1,3,2,1,2,1,1,2,2,2,2,2,2,2,1,.201125179,2.1349312869195,1,3,1
31,25,1,1,21,11,2005,1,21,1,2,5,2,2,1,1,1,2,0,1,11, , , ,2, , , , , , , , ,11,2, ,2,31,35,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,.141248206,-.951424287194004,4,4,1
32,25,2,1,23,11,2005,2,21,1,2,3,0,0,0,0,1,0,0,0,11, , , ,2, , , , , , , , ,22,2, ,2,31,33,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,1,2, , , , , , , , , , , , , , , ,1,1.861542728,.0275731866366714,2,3,1
33,25,3,1,22,11,2005,2,21,1,2,3,0,0,0,0,1,0,0,0,13, ,10,2,2, , , , , , , , ,22,2, ,2,21,33,23,3, , ,1,1,1,1,2,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,1.103256009,1.14045082901208,1,3,1
34,25,2,1,30,11,2005,1,23,1,2,3,0,0,0,0,1,0,0,0,11, , , ,2, , , , , , , , ,11,2, ,1,31,35,34,3, , ,1,1,1,1,2,1,1,2,2,2,2,2,2, , , , , , , , , , , , , , , ,1,3.428043446,-.987459285335577,5,4,1
35,25,3,1,23,11,2005,1,23,1,2,3,1,1,0,0,1,1,1,0,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,31,3, , ,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,1,1,2,1,1,2,2,2,2,2,2,2,1,1.324215377,-1.05314254221148,5,4,1
36,25,4,1,5,12,2005,1,23,1,1,2,0,0,0,0,1,0,0,0,11, , , ,1, , , ,D, , , , ,11,2, ,3,35,33,32,3, , ,1,1,2,1,1,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,2,1.345027219,-.379534746937998,3,3,2
37,25,5,1,26,11,2005,2,23,1,2,2,0,0,0,0,2,0,0,0,11, , , ,1,A, , , , , , , ,11,2, ,3,21,33,32,2, , ,1,1,1,1,2,2,1,1,1,2,2,1,2, , , , , , , , , , , , , , , ,3,1.719529811,.515436089989376,2,4,1
38,25,1,1,24,11,2005,1,26,1,2,4,2,2,0,0,1,2,1,0,11, , , ,1,A, , , , , , , ,11,2, ,2,31,35,34,3, , ,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,4,1,1,2,1,1,1,2,2,2,2,2,2,3,2.513653392,-.928127830114878,4,3,1
39,25,2,1,18,11,2005,2,26,1,2,3,1,1,1,1,1,1,0,1,31, ,5,2,2, , , , , , , , ,22,2, ,2,21,33,33,3, , ,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,.09858318,.996653173929391,2,3,1
40,25,3,1,22,11,2005,2,26,1,2,5,1,1,1,1,1,1,0,1,31, ,5,1,2, , , , , , , , ,22,2, ,2,21,33,26,3, , ,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,5,2,1,1,2,2,2,2,2,2,2,2,2,3,.094407564,1.2708466872542,1,3,1
41,25,1,1,29,11,2005,1,32,1,2,3,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,1,35,35,31,3, , ,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,.183722753,-.921855712465974,4,4,1
42,25,1,1,23,11,2005,1,32,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , ,E, , , ,11,2, ,1,35,33,33,3, , ,1,1,2,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,.250101557,-.562059657014288,3,3,1
43,25,1,1,1,12,2005,2,32,1,2,3,1,1,0,0,1,1,0,0,31, ,5,1,2, , , , , , , , ,22,2, ,3,21,33,26,3, , ,1,1,1,1,2,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,2.666682092,1.29861722558425,1,3,1
44,25,1,1,2,12,2005,1,35,1,1,3,2,2,1,1,1,2,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,21,33,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,.238664188,-.195492323960798,2,4,2
45,25,2,1,2,12,2005,2,35,1,2,5,1,1,1,1,1,1,1,1,12, , , ,2, , , , , , , , ,12,2, ,4,35,33,33,3, , ,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,1,.146390722,.379634435235718,2,3,1
46,25,3,1,17,11,2005,1,44,1,2,2,0,0,0,0,3,0,0,0,11, , , ,2, , , , , , , , ,11,2, ,1,35,35,33,3, , ,1,1,1,1,2,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,2.496220595,-.872423320196138,4,3,1
47,25,4,1,20,11,2005,1,44,1,1,3,1,1,0,0,4,1,0,0,61, ,10,2,2, , , , , , , , ,11,2, ,2,35,33,33,3, , ,1,1,1,1,1,2,1,1,2,1,2,1,2, , , , , , , , , , , , , , , ,1,2.228538024,-.17562766395936,2,3,2
48,25,5,1,27,11,2005,1,44,1,1,3,1,1,1,1,5,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,3,.211541415,-.909984357642382,4,4,2
49,25,6,1,5,12,2005,1,44,1,1,1,0,0,0,0,6,0,0,0,12, , , ,2, , , , , , , , ,22,2, ,1,21,33,32,6,3, ,1,1,1,1,2,2,1,2,2,2,2,2,2, , , , , , , , , , , , , , , ,1,2.20458771,1.41383799757428,1,2,2
50,25,7,1,22,11,2005,2,44,1,1,4,1,1,1,1,7,1,1,1,12, , , ,1,A, , , , , , , ,22,2, ,3,35,33,96,2, , ,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,.079435262,1.01235845049961,2,3,2
51,25,1,1,6,12,2005,1,46,1,2,2,1,1,0,0,1,1,0,0,11, , , ,1,A, , , , , , , ,11,2, ,2,31,35,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,2.532513158,-.932439473561999,4,4,1
52,25,3,1,2,12,2005,1,46,1,2,4,2,2,0,0,1,2,0,0,11, , , ,1,A, , , , ,F, , ,11,2, ,2,31,35,33,3, , ,1,1,2,1,1,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,2,.838126178,-.703112754577776,3,4,1
53,25,5,1,30,11,2005,1,46,1,2,3,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,1,31,35,33,3, , ,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,.170095436,-.826465728659163,4,3,1
54,25,7,1,29,11,2005,1,46,1,5,7,2,2,1,1,1,2,0,1,11, , , ,1,A, , , , ,F, , ,12,2, ,3,35,33,33,3, , ,1,1,2,1,1,2,1,1,1,1,2,2,2, , , , , , , , , , , , , , , ,3,.084486302,.119436619578158,2,2,2
55,25,8,1,25,11,2005,2,46,1,1,2,0,0,0,0,2,0,0,0,31, ,9,2,2, , , , , , , , ,22,2, ,1,21,33,33,3, , ,1,1,1,1,2,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,1.172070032,.985320064273833,2,3,2
56,25,7,1,18,11,2005,2,46,1,3,5,1,1,1,1,1,1,1,1,31, ,3,2,1,A, , , , ,F, , ,21,2, ,3,21,33,33,3, , ,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,4,1,1,1,1,1,1,2,2,2,2,2,1,2,.14080236,1.03649962132352,2,2,1
57,25,9,1,2,12,2005,2,46,1,2,5,2,2,1,1,1,2,1,1,31, ,5,1,2, , , , , , , , ,22,2, ,2,21,33,33,3, , ,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,4,2,1,1,1,2,2,2,2,2,2,2,2,2,.140722814,1.07047508355804,1,3,1
58,25,1,1,24,11,2005,1,48,1,2,2,0,0,0,0,1,0,0,0,11, , , ,1,A, , , , ,F, , ,11,2, ,2,21,35,31,3, , ,1,1,2,1,2,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,2.298961915,-.516758353125598,3,3,2
59,25,3,1,23,11,2005,1,48,1,2,4,2,2,0,0,1,2,0,0,11, , , ,1,A, , , , ,F, , ,11,2, ,3,35,35,33,3, , ,1,1,2,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,2,.935750221,-.945433517859407,4,4,2
60,25,4,1,1,12,2005,2,48,1,2,2,0,0,0,0,1,0,0,0,21, ,9,1,2, , , , , , , , ,13,2, ,1,21,33,32,1, , ,2,1,2,1,2,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,1.446649104,1.08482420254149,1,2,1
61,25,1,1,8,11,2005,1,51,1,2,2,0,0,0,0,1,0,0,0,11, , , ,2, , , , , , , , ,11,2, ,2,21,33,32,3, , ,1,1,1,1,2,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,5.048357858,-.026993331709175,2,3,2
62,25,2,1,5,12,2005,1,51,1,2,3,1,1,1,1,2,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,1,21,35,33,3, , ,1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,.104167213,-.407587770370768,3,3,1
63,25,3,1,4,12,2005,1,51,1,2,5,2,2,1,1,3,2,0,1,13, ,5,2,2, , , , , , , , ,22,2, ,2,35,35,31,3, , ,1,1,2,1,1,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,.055322104,-.0107238827023916,2,3,1
64,25,4,1,9,12,2005,2,51,1,1,6,1,1,3,3,4,1,1,3,11, , , ,1, , , , , ,F, , ,11,2, ,3,21,33,32,3, , ,3,1,1,1,1,2,1,1,1,2,2,1,2,2,1,3,1,1,2,1,2,1,2,2,2,2,2,1,1,.183641979,.0580579436184928,2,3,1
65,25,5,1,26,11,2005,2,51,1,1,3,1,1,1,1,5,1,0,1,31, ,25,2,2, , , , , , , , ,22,2, ,2,35,33,22,7,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,3,1,1,1,1,2,1,2,2,2,2,2,8,1,.181217269,1.2277925692535,1,4,2
66,25,1,1,25,11,2005,1,53,1,1,2,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,.241080164,-1.14826049237456,5,4,2
67,25,3,1,7,12,2005,1,53,1,2,4,1,1,1,1,3,1,1,1,11, , , ,1, , , ,D, , , , ,11,2, ,2,21,35,33,3, , ,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,3,1,1,2,1,2,2,2,2,2,1,2,1,3,.153712265,-.495592261725429,3,3,1
68,25,4,1,18,11,2005,2,53,1,2,4,1,1,2,2,2,1,0,2,31, ,10,1,2, , , , , , , , ,23,2, ,1,21,31,33,8,3, ,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,3,2,1,1,1,2,1,1,2,2,1,2,1,1,.202113911,1.77037168469745,1,3,1
69,25,1,1,26,11,2005,1,56,1,2,4,1,1,0,0,1,1,2,0,11, , , ,1,A, , , , , , , ,11,2, ,1,21,35,31,3, , ,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,3,2,1,2,1,2,1,2,2,2,2,2,2,3,1.650942702,-.655389014165606,3,4,1
70,25,2,1,23,11,2005,2,56,1,1,2,0,0,0,0,1,0,0,0,31, ,5,2,2, , , , , , , , ,23,2, ,1,21,33,26,8,3, ,1,1,1,2,2,2,1,1,1,2,1,2,2, , , , , , , , , , , , , , , ,7,.873873289,2.05456809646399,1,3,2
71,25,15,1,1,12,2005,2,56,1,3,4,1,1,1,1,1,1,0,1,31, ,10,2,1, , , ,D, , , , ,22,2, ,3,21,33,26,8,3, ,1,1,2,1,2,2,1,1,1,1,1,2,2, , , , , , , , , , , , , , , ,7,.105997753,2.10637980620724,1,2,2
72,25,2,2,2,12,2005,1,59,1,2,3,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,2,31,35,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,2,.13981066,-.847284454277787,4,4,1
73,25,1,1,24,11,2005,1,59,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,33,3, , ,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,.123832594,-.753252903322606,3,4,1
74,25,1,1,4,12,2005,2,59,1,2,5,1,1,1,1,1,1,0,1,31, ,5,2,2, , , , , , , , ,22,2, ,2,21,31,36,8,3, ,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,1,.090052669,1.94426086331572,1,3,1
75,25,1,1,18,11,2005,1,61,1,1,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , ,F, , ,11,2, ,2,31,35,34,3, , ,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,3,1,1,1,1,2,1,2,2,2,2,2,2,1,.238525377,-.977652214984689,5,4,1
76,25,25,1,1,12,2005,2,61,1,1,6,3,3,1,1,1,3,1,1,31, ,5,2,2, , , , , , , , ,31,2, ,2,21,33,33,3, , ,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,4,1,1,2,1,1,1,2,2,2,2,2,2,1,.107109519,1.17747216725653,1,3,2
77,25,22,1,6,12,2005,2,61,1,1,5,2,2,1,1,1,2,0,1,31, ,5,2,2, , , , , , , , ,22,2, ,2,21,34,33,3, , ,2,1,1,1,2,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,.098207456,.759576245280311,2,3,1
78,25,1,1,17,11,2005,1,63,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
79,25,2,1,5,12,2005,1,63,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
80,25,3,1,5,12,2005,1,63,1,1,5,1,1,1,1,1,1,1,1,11, , , ,1,A, , , , , , , ,11,2, ,2,21,35,33,3, , ,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,4,2,1,2,1,2,1,2,2,2,2,2,2,1,.096393668,-.0945028982868968,2,3,2
81,25,5,1,15,11,2005,1,63,1,2,4,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,2,35,35,33,3, , ,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,4,2,1,2,2,2,1,2,2,2,2,2,2,1,.112636555,-.609309531155761,3,3,1
82,25,4,1,18,11,2005,2,63,1,1,3,1,1,1,1,1,1,0,1,41, ,15,2,2, , , , , , , , ,22,2, ,2,21,33,33,3, , ,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,.139841463,.731301263934658,2,3,2
83,25,1,1,26,11,2005,1,65,1,1,4,2,2,1,1,1,2,1,1,11, , , ,1,A, , , , , , , ,11,1,3,2,35,35,33,1, , ,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,3,1,1,1,1,1,1,2,2,2,2,2,2,7,.22730221,-.551250180457766,3,3,2
84,25,2,1,30,11,2005,2,65,1,2,3,1,1,1,1,1,1,0,1,21, ,10,1,2, , , , , , , , ,22,2, ,2,35,33,32,2, , ,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,7,.138146101,.901036844797492,2,3,1
85,25,1,1,18,11,2005,1,68,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,35,33,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,.140700846,-.761865391665262,3,3,1
86,25,6,1,5,12,2005,1,68,1,2,3,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,1,35,35,33,1, , ,1,1,1,1,1,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,3,.110113145,-.637105985020909,3,4,1
87,25,9,1,27,11,2005,2,68,1,3,4,1,1,1,1,1,1,0,1,31, ,5,2,1,A, , , , ,F, , ,22,2, ,2,21,33,33,3, , ,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,3,.269126682,.951741052277328,2,3,2
88,25,1,1,28,11,2005,1,71,1,2,4,1,1,2,2,2,1,0,2,11, , , ,1,A, , , , , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,3,2,1,2,2,2,1,2,2,2,2,2,2,7,.356069425,-1.12785338339443,5,3,1
89,25,2,1,23,11,2005,2,71,1,4,6,1,1,0,0,1,1,2,0,31, ,5,2,2, , , , , , , , ,22,2, ,3,21,31,33,3, , ,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,5,1,1,1,1,2,1,1,2,2,2,2,1,7,2.468463934,1.06008632804989,1,3,1
90,25,1,1,21,11,2005,1,73,1,2,3,1,1,0,0,1,1,1,0,11, , , ,2, , , , , , , , ,11,1,7,1,31,35,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1.459704932,-.890670536625179,4,3,2
91,25,3,1,25,11,2005,2,73,1,1,5,2,2,1,1,1,2,1,1,31, ,10,1,2, , , , , , , , ,22,2, ,2,21,32,33,8,3, ,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,3,.083949066,1.62623040552705,1,3,2
92,25,4,1,20,11,2005,2,73,1,3,6,1,1,1,1,1,1,1,1,31, ,10,2,2, , , , , , , , ,41,2, ,3,21,33,32,2, , ,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,5,2,1,2,2,2,2,2,2,2,2,2,2,3,.075113978,1.32187049754927,1,3,1
93,25,1,1,29,11,2005,1,74,1,2,4,1,1,1,1,1,1,1,1,11, , , ,1, , , ,D, , , , ,11,2, ,2,35,35,33,2, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,3,1,1,1,1,1,1,2,1,2,2,2,2,1,.241933255,-.657643899987753,3,4,1
