sampleid,current_occupation,lifetime_occupation,SEX,SEXM,SEXF,AGE,agecat_wmh,age18_34,age35_49,age50_64,age65,educ,educat,ed011,ed12,ed1315,ed16,educ_cat,educ_cat4,marcat,marcoh,marswd,marnev,emp,empw,empst,emph,empr,empoth,occ_LT4,occ_cur4,str,secu,finalp1wt,finalp2wt,hhs,hhincome,income_per_capita,income_wmh,income_cat,income_cat1,income_cat2,income_cat3,income_cat4,mother_occ28,father_occ28,father_educ,mother_educ,higherparent_educ,mother_educ4,father_educ4,higherparent_educ4,mother_educ7,father_educ7,higherparent_educ7,mother_occ4,father_occ4,higherparent_occ4,spouse_lifetime_occupation,spouse_lifetime_occ4,str15
270100010300,0,24,1,1,0,58,3,0,0,1,0,17,4,0,0,0,1,7,4,2,0,1,0,5,0,0,0,0,1,2,0,20,1,.989884825570652,.372010026573566,2,1200,600,.423728813559322,1,1,0,0,0,15, , ,4,4,1, ,1,2, ,2,2, ,2, , ,349
270100010400,0,18,1,1,0,63,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0,2,0,20,1,1.11393545576239,.411853151718374,3,2364,788,.556497175141243,2,0,1,0,0,26,26,4,2,4,1,1,1,2,2,2,1,1,1,25,1,349
270100010500, , ,1,1,0,42,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,5,0,0,0,0,1, , ,20,1,1.15218008896762, ,4,1800,450,.317796610169492,1,1,0,0,0, , , , , , , , , , , , , , , , ,349
270100010600,9,9,0,0,1,62,3,0,0,1,0,16,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0,3,3,20,1,1.01043497365819,.380485546184353,3,3720,1240,.875706214689266,2,0,1,0,0,26,19,2,4,4,1,1,1,2,2,2,1,2,2,18,2,349
270100010700, , ,0,0,1,29,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,3,0,0,1,0,0, , ,20,1,.899717098885009, ,3,2760,920,.649717514124294,2,0,1,0,0, , , , , , , , , , , , , , , , ,349
270100010800, , ,0,0,1,28,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,20,1,.899717098885009, ,4,6000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,349
270100010900,0,23,0,0,1,46,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0,2,0,36,1,.993839550425286,.315851308314775,5,2760,552,.389830508474576,1,1,0,0,0,27,27,10,3,10,1,2,2,2,5,5,1,1,1,0,0,365
270100011000, , ,0,0,1,35,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,3,0,0,1,0,0, , ,3,2,.967228338628184, ,4,24000,6000,4.23728813559322,4,0,0,0,1, , , , , , , , , , , , , , , , ,332
270100011100,12,12,1,1,0,36,2,0,1,0,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0,2,2,3,1,1.63803916262866,.746740343078776,4,8400,2100,1.48305084745763,3,0,0,1,0,8,19,10,10,10,2,2,2,5,5,5,3,2,3, , ,332
270100011200,0,19,1,1,0,65,4,0,0,0,1,18,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0,2,0,32,1,.864389861084177,.324483709062138,3,7200,2400,1.69491525423729,3,0,0,1,0,21,25,10,10,10,2,2,2,5,5,5,2,1,2,25,1,361
270100011300,0,27,0,0,1,53,3,0,0,1,0,11,1,1,0,0,0,6,2,2,0,1,0,5,0,0,0,0,1,1,0,32,1,.833071387856489,.322526697786315,1,0,0,0,1,1,0,0,0,3,18,10,7,10,1,2,2,3,5,5,4,2,4, , ,361
270100011400,27,27,1,1,0,28,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,1,1,32,1,1.60254953999874,.361849032864084,4,12000,3000,2.11864406779661,4,0,0,0,1,8, , ,13,13,3, ,3,7, ,7,3, ,3,0,0,361
270100011500, , ,1,1,0,53,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,36,2,1.03888902485633, ,3,1416,472,.333333333333333,1,1,0,0,0, , , , , , , , , , , , , , , , ,365
270100011600, , ,1,1,0,62,3,0,0,1,0,16,4,0,0,0,1,7,4,2,0,1,0,4,0,0,0,1,0, , ,36,2,1.08440478961658, ,1,2064,2064,1.45762711864407,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270100011700, , ,1,1,0,40,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,36,2,1.15218008896762, ,6,3600,600,.423728813559322,1,1,0,0,0, , , , , , , , , , , , , , , , ,365
270100011900, , ,1,1,0,76,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,36,2,.886513703303887, ,3,3468,1156,.81638418079096,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270100012500, , ,1,1,0,50,3,0,0,1,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,36,2,1.03888902485633, ,4,12000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,365
270100012600,18,18,1,1,0,48,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,2,2,36,2,1.15218008896762,2.45262921443996,5,1920,384,.271186440677966,1,1,0,0,0,14,18,4,6,6,1,1,1,2,2,2,2,2,2,14,2,365
270100012700, , ,0,0,1,64,3,0,0,1,0,17,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0, , ,36,2,1.01043497365819, ,6,5400,900,.635593220338983,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270100012800, , ,0,0,1,42,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,36,2,.764465508856543, ,2,1440,720,.508474576271186,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270100012900, , ,1,1,0,59,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,36,2,1.03888902485633, ,3,1680,560,.395480225988701,1,1,0,0,0, , , , , , , , , , , , , , , , ,365
270100013000, , ,0,0,1,39,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,36,2,.841840560360242, ,5,3600,720,.508474576271186,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270100013100,0,25,0,0,1,76,4,0,0,0,1,6,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,1,0,16,1,.933668687522179,.26969486332556,1,1800,1800,1.27118644067797,3,0,0,1,0,26,12,4,0,4,1,1,1,1,2,2,1,2,2, , ,345
270100013200,23,23,0,0,1,48,2,0,1,0,0,10,1,1,0,0,0,5,2,2,0,1,0,1,1,0,0,0,0,2,2,16,1,.993839550425286,.315851308314775,1,1800,1800,1.27118644067797,3,0,0,1,0,3,18,13,10,13,2,3,3,5,7,7,4,2,4, , ,345
270100013400, , ,0,0,1,41,2,0,1,0,0,20,4,0,0,0,1,7,4,1,1,0,0,5,0,0,0,0,1, , ,10,1,.968199502737148, ,3,1548,516,.364406779661017,1,1,0,0,0, , , , , , , , , , , , , , , , ,339
270100013600, , ,1,1,0,26,1,1,0,0,0,15,3,0,0,1,0,7,4,2,0,1,0,1,1,0,0,0,0, , ,11,1,1.16629994299909, ,2,12000,6000,4.23728813559322,4,0,0,0,1, , , , , , , , , , , , , , , , ,340
270100013800,0,22,1,1,0,73,4,0,0,0,1,15,3,0,0,1,0,7,4,1,1,0,0,4,0,0,0,1,0,2,0,11,1,.571248951673021,.20280727548588,2,3000,1500,1.05932203389831,3,0,0,1,0,26,16,4,4,4,1,1,1,2,2,2,1,2,2,7,4,340
270100013900, , ,0,0,1,40,2,0,1,0,0,17,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,11,1,.968199502737148, ,3,6600,2200,1.55367231638418,3,0,0,1,0, , , , , , , , , , , , , , , , ,340
270100014000, , ,0,0,1,30,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,11,1,1.08046834546236, ,4,8400,2100,1.48305084745763,3,0,0,1,0, , , , , , , , , , , , , , , , ,340
270100014100,0,8,0,0,1,76,4,0,0,0,1,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0,3,0,32,2,.765716679902135,.348396252348065,1,864,864,.610169491525424,2,0,1,0,0,27, , ,10,10,2, ,2,5, ,5,1, ,1, , ,361
270100014200,0, ,1,1,0,76,4,0,0,0,1,11,1,1,0,0,0,6,2,1,1,0,0,3,0,0,1,0,0, ,0,16,2,.886513703303887,1.00184984950911,2,4800,2400,1.69491525423729,3,0,0,1,0,26,26,2, ,2, ,1,1, ,2,2,1,1,1, , ,345
270100014300,0,27,0,0,1,70,4,0,0,0,1,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0,1,0,32,2,.765716679902135,.348396252348065,2,2760,1380,.974576271186441,2,0,1,0,0,26, , ,3,3,1, ,1,2, ,2,1, ,1,19,2,361
270100014500,0,14,0,0,1,49,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,5,0,0,0,0,1,2,0,32,2,1.2853101412643,.437471043141816,2,600,300,.211864406779661,1,1,0,0,0,24,24, ,3,3,1, ,1,2, ,2,2,2,2,16,2,361
270100014900,22,22,0,0,1,30,1,1,0,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,16,1,.967228338628184,.358121772451552,3,6000,2000,1.41242937853107,3,0,0,1,0,19,24,10,10,10,2,2,2,5,5,5,2,2,2,24,2,345
270100015000, , ,0,0,1,71,4,0,0,0,1,4,1,1,0,0,0,2,1,2,0,1,0,3,0,0,1,0,0, , ,16,2,1.08737739046531, ,1,1104,1104,.779661016949153,2,0,1,0,0, , , , , , , , , , , , , , , , ,345
270100015100, , ,0,0,1,47,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,5,0,0,0,0,1, , ,32,1,.914126982350634, ,4,14400,3600,2.54237288135593,4,0,0,0,1, , , , , , , , , , , , , , , , ,361
270100015200,0,24,1,1,0,67,4,0,0,0,1,9,1,1,0,0,0,4,2,1,1,0,0,4,0,0,0,1,0,2,0,32,1,.864389861084177,.324483709062138,2,3000,1500,1.05932203389831,3,0,0,1,0,25,28, , ,14, , ,3, , ,7,1,2,2,0,0,361
270100015300,3,3,0,0,1,29,1,1,0,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0,4,4,32,1,1.17576666331564,.377302735378529,3,1632,544,.384180790960452,1,1,0,0,0,14,27, ,12,12,2, ,2,6, ,6,2,1,2,21,2,361
270100015400,0,27,0,0,1,74,4,0,0,0,1,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0,1,0,32,2,.765716679902135,.348396252348065,2,3240,1620,1.14406779661017,3,0,0,1,0,26,26, , ,4, , ,1, , ,2,1,1,1,19,2,361
270100015500, , ,1,1,0,26,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,32,1,1.60254953999874, ,2,6000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,361
270100015600, , ,0,0,1,18,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,5,0,0,0,0,1, , ,32,2,1.17354404202392, ,5,2400,480,.338983050847458,1,1,0,0,0, , , , , , , , , , , , , , , , ,361
270100015700,0,26,0,0,1,84,4,0,0,0,1,2,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,1,0,32,2,.765716679902135,.348396252348065,4,0,0,0,1,1,0,0,0,14,26,3,4,4,1,1,1,2,2,2,2,1,2, , ,361
270100015900,0,27,1,1,0,60,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0,1,0,32,2,1.15753077049533,.765401530803071,1,2040,2040,1.44067796610169,3,0,0,1,0,26,18,4,7,7,1,1,1,3,2,3,1,2,2,12,2,361
270100016000,0,14,0,0,1,75,4,0,0,0,1,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0,2,0,32,2,.765716679902135,.348396252348065,5,3600,720,.508474576271186,2,0,1,0,0,26,26,4,2,4,1,1,1,2,2,2,1,1,1, , ,361
270100016100,25,25,0,0,1,41,2,0,1,0,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0,1,1,32,1,.914126982350634,.28178004784136,1,1800,1800,1.27118644067797,3,0,0,1,0,9,27, ,8,8,2, ,2,4, ,4,3,1,3, , ,361
270100016200,0,14,0,0,1,64,3,0,0,1,0,4,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,2,0,32,2,1.07109178438692,.654246308492625,1,1548,1548,1.09322033898305,3,0,0,1,0,26, , ,3,3,1, ,1,2, ,2,1, ,1, , ,361
270100016300,0,15,0,0,1,38,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,5,0,0,0,0,1,2,0,32,2,1.26276084054036,.355840389661568,3,2400,800,.564971751412429,2,0,1,0,0,16,16,7,7,7,1,1,1,3,3,3,2,2,2,19,2,361
270100016400,0,27,0,0,1,54,3,0,0,1,0,10,1,1,0,0,0,5,2,2,0,1,0,3,0,0,1,0,0,1,0,32,2,1.3995599315989,.476357358087755,2,1632,816,.576271186440678,2,0,1,0,0,26, , ,7,7,1, ,1,3, ,3,1, ,1, , ,361
270100016500,3,3,0,0,1,43,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,4,4,32,2,1.2853101412643,.437471043141816,4,8400,2100,1.48305084745763,3,0,0,1,0,26,24,10,7,10,1,2,2,3,5,5,1,2,2,24,2,361
270100016600, , ,1,1,0,50,3,0,0,1,0,17,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,32,1,1.1511531904926, ,3,3840,1280,.903954802259887,2,0,1,0,0, , , , , , , , , , , , , , , , ,361
270100016700,18,18,1,1,0,48,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,32,1,1.23904702193867,.540836406408438,4,6000,1500,1.05932203389831,3,0,0,1,0,26,18,7,7,7,1,1,1,3,3,3,1,2,2,14,2,361
270100016800,14,14,1,1,0,26,1,1,0,0,0,12,2,0,1,0,0,6,2,3,0,0,1,1,1,0,0,0,0,2,2,38,1,2.23459148742682,.475481234165565,4,3600,900,.635593220338983,2,0,1,0,0,26,24,8,8,8,2,2,2,4,4,4,1,2,2, , ,367
270100016900,0,14,0,0,1,68,4,0,0,0,1,1,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,2,0,38,1,.764465508856543,.422040963429884,1,816,816,.576271186440678,2,0,1,0,0,26, , ,2,2,1, ,1,2, ,2,1, ,1, , ,367
270100017000, , ,0,0,1,87,4,0,0,0,1,10,1,1,0,0,0,5,2,2,0,1,0,4,0,0,0,1,0, , ,38,1,1.28029918554787, ,1,1380,1380,.974576271186441,2,0,1,0,0, , , , , , , , , , , , , , , , ,367
270100017100,0,13,0,0,1,64,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0,2,0,38,1,.764465508856543,2.71029867436541,2,6000,3000,2.11864406779661,4,0,0,0,1,26,7, ,4,4,1, ,1,2, ,2,1,4,4,3,4,367
270100017200,0,5,0,0,1,53,3,0,0,1,0,15,3,0,0,1,0,7,4,1,1,0,0,4,0,0,0,1,0,4,0,38,1,.785467308550404,1.70159801786529,2,3120,1560,1.10169491525424,3,0,0,1,0,12,24,7,7,7,1,1,1,3,3,3,2,2,2,24,2,367
270100017300, , ,0,0,1,74,4,0,0,0,1,8,1,1,0,0,0,4,2,2,0,1,0,4,0,0,0,1,0, , ,38,1,1.28029918554787, ,4,3600,900,.635593220338983,2,0,1,0,0, , , , , , , , , , , , , , , , ,367
270100017400, , ,1,1,0,65,4,0,0,0,1,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,38,1,1.76135093432515, ,2,3360,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,367
270100017500, , ,0,0,1,45,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,38,1,.97337814791653, ,2,2880,1440,1.01694915254237,3,0,0,1,0, , , , , , , , , , , , , , , , ,367
270100017600, , ,0,0,1,61,3,0,0,1,0,10,1,1,0,0,0,5,2,2,0,1,0,4,0,0,0,1,0, , ,38,1,.764465508856543, ,5,840,168,.11864406779661,1,1,0,0,0, , , , , , , , , , , , , , , , ,367
270100017700,0,15,0,0,1,80,4,0,0,0,1,12,2,0,1,0,0,6,2,2,0,1,0,4,0,0,0,1,0,2,0,38,1,1.28029918554787,.495326344389869,1,1320,1320,.932203389830508,2,0,1,0,0,0,26, ,4,4,1, ,1,2, ,2,0,1,1, , ,367
270100017800, , ,0,0,1,52,3,0,0,1,0,12,2,0,1,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,38,1,.785467308550404, ,3,2520,840,.593220338983051,2,0,1,0,0, , , , , , , , , , , , , , , , ,367
270100017900, , ,1,1,0,71,4,0,0,0,1,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0, , ,38,1,.571248951673021, ,5,3120,624,.440677966101695,1,1,0,0,0, , , , , , , , , , , , , , , , ,367
270100018000, , ,0,0,1,43,2,0,1,0,0,10,1,1,0,0,0,5,2,2,0,1,0,1,1,0,0,0,0, , ,38,1,.968199502737148, ,2,1668,834,.588983050847458,2,0,1,0,0, , , , , , , , , , , , , , , , ,367
270100018100, , ,1,1,0,40,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,38,1,1.41847290364754, ,3,4920,1640,1.15819209039548,3,0,0,1,0, , , , , , , , , , , , , , , , ,367
270100018200,0,6,0,0,1,80,4,0,0,0,1,12,2,0,1,0,0,6,2,2,0,1,0,4,0,0,0,1,0,4,0,28,1,.601162325831575,.298505217206707,1,1668,1668,1.17796610169492,3,0,0,1,0,26,21, ,0,0,1, ,1,1, ,1,1,2,2, , ,357
270100018300, , ,0,0,1,81,4,0,0,0,1,11,1,1,0,0,0,6,2,2,0,1,0,4,0,0,0,1,0, , ,28,1,.601162325831575, ,1,1752,1752,1.23728813559322,3,0,0,1,0, , , , , , , , , , , , , , , , ,357
270100018400, , ,0,0,1,18,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,2,0,1,0,0,0, , ,28,1,1.16629994299909, ,4,5400,1350,.953389830508475,2,0,1,0,0, , , , , , , , , , , , , , , , ,357
270100018500, , ,1,1,0,32,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,5,0,0,0,0,1, , ,28,1,1.82961338766972, ,5,2400,480,.338983050847458,1,1,0,0,0, , , , , , , , , , , , , , , , ,357
270100018600, , ,0,0,1,42,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,38,1,.968199502737148, ,2,9600,4800,3.38983050847458,4,0,0,0,1, , , , , , , , , , , , , , , , ,367
270100018700,0,12,0,0,1,67,4,0,0,0,1,11,1,1,0,0,0,6,2,1,1,0,0,4,0,0,0,1,0,2,0,38,1,.628180857329623,.203854444257221,2,3600,1800,1.27118644067797,3,0,0,1,0,27,11, ,3,3,1, ,1,2, ,2,1,3,3,20,2,367
270100018800, , ,0,0,1,76,4,0,0,0,1,8,1,1,0,0,0,4,2,3,0,0,1,4,0,0,0,1,0, , ,38,1,.601162325831575, ,1,1536,1536,1.08474576271186,3,0,0,1,0, , , , , , , , , , , , , , , , ,367
270100018900,25,25,0,0,1,21,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,1,1,38,1,1.16629994299909,.324753317883848,6,4056,676,.477401129943503,1,1,0,0,0,12, , ,8,8,2, ,2,4, ,4,2, ,2,0,0,367
270100019000,0,6,0,0,1,82,4,0,0,0,1,13,3,0,0,1,0,7,3,2,0,1,0,4,0,0,0,1,0,4,0,28,1,.601162325831575,.298505217206707,2,2880,1440,1.01694915254237,3,0,0,1,0,27,27,4,0,4,1,1,1,1,2,2,1,1,1, , ,357
270100019100, , ,1,1,0,80,4,0,0,0,1,10,1,1,0,0,0,5,2,2,0,1,0,4,0,0,0,1,0, , ,38,1,.571248951673021, ,1,1380,1380,.974576271186441,2,0,1,0,0, , , , , , , , , , , , , , , , ,367
270100019200, , ,0,0,1,27,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,38,1,1.16629994299909, ,3,6000,2000,1.41242937853107,3,0,0,1,0, , , , , , , , , , , , , , , , ,367
270100019300,0,9,0,0,1,77,4,0,0,0,1,12,2,0,1,0,0,6,2,1,1,0,0,4,0,0,0,1,0,3,0,28,1,.601162325831575,.298505217206707,2,3120,1560,1.10169491525424,3,0,0,1,0,25,1, ,4,4,1, ,1,2, ,2,1,4,4,5,4,357
270100019500, , ,0,0,1,82,4,0,0,0,1,4,1,1,0,0,0,2,1,3,0,0,1,4,0,0,0,1,0, , ,28,2,1.28029918554787, ,3,2400,800,.564971751412429,2,0,1,0,0, , , , , , , , , , , , , , , , ,357
270100020400,9,9,0,0,1,57,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,3,3,6,2,.770841958884077,.251774800324384,5,5040,1008,.711864406779661,2,0,1,0,0,26, , ,3,3,1, ,1,2, ,2,1, ,1,21,2,335
270100020500, , ,0,0,1,29,1,1,0,0,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0, , ,36,2,.899717098885009, ,9,5160,573.333333333333,.404896421845574,1,1,0,0,0, , , , , , , , , , , , , , , , ,365
270100020700,4,4,0,0,1,43,2,0,1,0,0,18,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0,4,4,3,1,.993839550425286,.315851308314775,5,16320,3264,2.30508474576271,4,0,0,0,1,6,1,10,18,18,4,2,4,7,5,7,4,4,4,5,4,332
270100021400, , ,0,0,1,48,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,32,2,.914126982350634, ,3,1440,480,.338983050847458,1,1,0,0,0, , , , , , , , , , , , , , , , ,361
270100021500,0,23,1,1,0,38,2,0,1,0,0,11,1,1,0,0,0,6,2,3,0,0,1,4,0,0,0,1,0,2,0,32,2,1.26010798163166,.32484093145906,3,3672,1224,.864406779661017,2,0,1,0,0,12,16,5,10,10,2,1,2,5,2,5,2,2,2, , ,361
270100021600,0,27,0,0,1,64,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,4,0,0,0,1,0,1,0,32,2,.709320534390671,.30760758311948,1,1548,1548,1.09322033898305,3,0,0,1,0,15,2,4, ,4, ,1,1, ,2,2,2,4,4,0,0,361
270100021700, , ,0,0,1,45,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,5,0,0,0,0,1, , ,32,2,.914126982350634, ,4,3240,810,.572033898305085,2,0,1,0,0, , , , , , , , , , , , , , , , ,361
270100021800, , ,0,0,1,64,3,0,0,1,0,11,1,1,0,0,0,6,2,2,0,1,0,4,0,0,0,1,0, , ,32,2,.709320534390671, ,1,1548,1548,1.09322033898305,3,0,0,1,0, , , , , , , , , , , , , , , , ,361
270100021900, , ,0,0,1,39,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,4,0,0,0,1,0, , ,32,2,1.01210412089894, ,3,948,316,.22316384180791,1,1,0,0,0, , , , , , , , , , , , , , , , ,361
270100022000, , ,1,1,0,48,2,0,1,0,0,16,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0, , ,32,2,1.23904702193867, ,5,6000,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,361
270100022100, , ,1,1,0,61,3,0,0,1,0,15,3,0,0,1,0,7,4,1,1,0,0,4,0,0,0,1,0, , ,32,2,.864389861084177, ,2,3096,1548,1.09322033898305,3,0,0,1,0, , , , , , , , , , , , , , , , ,361
270100022200,14,14,0,0,1,45,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,32,2,.914126982350634,.28178004784136,4,3600,900,.635593220338983,2,0,1,0,0, ,24,10,7,10,1,2,2,3,5,5, ,2,2,19,2,361
270100022300,0,27,0,0,1,73,4,0,0,0,1,11,1,1,0,0,0,6,2,2,0,1,0,4,0,0,0,1,0,1,0,32,1,.587601497999539,.287947931310291,1,1800,1800,1.27118644067797,3,0,0,1,0,26, , ,4,4,1, ,1,2, ,2,1, ,1, , ,361
270100022400,18,18,1,1,0,58,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,32,2,1.1511531904926,.3725762481855,2,3600,1800,1.27118644067797,3,0,0,1,0,8,12,10,10,10,2,2,2,5,5,5,3,2,3,0,0,361
270100022500,0,25,0,0,1,78,4,0,0,0,1,7,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0,1,0,32,2,.587601497999539,.287947931310291,1,1176,1176,.830508474576271,2,0,1,0,0,26,15,4,3,4,1,1,1,2,2,2,1,2,2, , ,361
270100022600,4,4,1,1,0,51,3,0,0,1,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,4,4,32,1,1.1511531904926,.3725762481855,2,6000,3000,2.11864406779661,4,0,0,0,1,26,20,4,4,4,1,1,1,2,2,2,1,2,2,25,1,361
270100022700,0,3,0,0,1,60,3,0,0,1,0,16,4,0,0,0,1,7,4,2,0,1,0,4,0,0,0,1,0,4,0,32,1,.709320534390671,.30760758311948,2,1692,846,.597457627118644,2,0,1,0,0,6,3,15,15,15,4,4,4,7,7,7,4,4,4, , ,361
270100022800, , ,0,0,1,26,1,1,0,0,0,9,1,1,0,0,0,4,2,2,0,1,0,1,1,0,0,0,0, , ,32,1,1.17576666331564, ,2,3360,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,361
270100022900,0,2,0,0,1,58,3,0,0,1,0,14,3,0,0,1,0,7,3,2,0,1,0,4,0,0,0,1,0,4,0,32,1,.833071387856489,.322526697786315,2,1692,846,.597457627118644,2,0,1,0,0,9,19,4,4,4,1,1,1,2,2,2,3,2,3, , ,361
270100023000,24,24,1,1,0,31,1,1,0,0,0,16,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0,2,2,32,1,1.26010798163166,2.08609121436475,4,4800,1200,.847457627118644,2,0,1,0,0,12,24,10,10,10,2,2,2,5,5,5,2,2,2,9,3,361
270100023100,3,3,1,1,0,22,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,4,4,32,1,1.60254953999874,.361849032864084,3,6000,2000,1.41242937853107,3,0,0,1,0,9,24,11,11,11,2,2,2,6,6,6,3,2,3,0,0,361
270100023200,4,4,0,0,1,46,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,4,4,32,1,.914126982350634,.28178004784136,4,7800,1950,1.3771186440678,3,0,0,1,0,5,6,20,18,20,4,4,4,7,7,7,4,4,4,21,2,361
270100023300,0,8,0,0,1,75,4,0,0,0,1,11,1,1,0,0,0,6,2,2,0,1,0,4,0,0,0,1,0,3,0,32,1,.587601497999539,.287947931310291,1,1212,1212,.855932203389831,2,0,1,0,0,27,2, ,0,0,1, ,1,1, ,1,1,4,4, , ,361
270100023400, , ,1,1,0,35,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,32,1,1.26010798163166, ,4,3600,900,.635593220338983,2,0,1,0,0, , , , , , , , , , , , , , , , ,361
